time,similarity,gateways,collaborators
2019-05-05 23:47:18,0.956,7.0,6.0
2019-05-05 23:47:21,0.909,10.0,6.0
2019-05-05 23:47:24,0.9309999999999999,10.0,6.0
2019-05-05 23:47:31,0.9359999999999999,5.0,4.0
2019-05-05 23:47:37,0.951,9.0,6.0
2019-05-05 23:47:39,0.9570000000000001,9.0,6.0
2019-05-05 23:47:43,0.972,9.0,6.0
2019-05-05 23:47:46,0.914,9.0,6.0
2019-05-05 23:47:53,0.9309999999999999,6.0,4.0
2019-05-05 23:47:55,0.968,10.0,6.0
2019-05-05 23:47:59,0.934,9.0,5.0
2019-05-05 23:48:02,0.98,10.0,6.0
2019-05-05 23:48:05,0.982,8.0,6.0
2019-05-05 23:48:07,0.888,9.0,6.0
2019-05-05 23:48:10,0.9455,8.5,6.0
2019-05-05 23:48:13,0.958,9.5,6.0
2019-05-05 23:48:15,0.9109999999999999,9.0,5.0
2019-05-05 23:48:16,0.907,9.0,6.0
2019-05-05 23:48:18,0.943,10.0,5.0
2019-05-05 23:48:19,0.965,8.0,6.0
2019-05-05 23:48:23,0.9109999999999999,10.0,6.0
2019-05-05 23:48:26,0.9259999999999999,10.0,6.0
2019-05-05 23:48:33,0.9209999999999999,8.0,6.0
2019-05-05 23:48:36,0.976,9.0,6.0
2019-05-05 23:48:44,0.99,8.0,6.0
2019-05-05 23:48:48,0.915,7.0,6.0
2019-05-05 23:48:51,0.912,8.0,6.0
2019-05-05 23:48:54,0.922,9.0,6.0
2019-05-05 23:49:01,0.897,5.0,4.0
2019-05-05 23:49:07,0.907,7.0,6.0
2019-05-05 23:49:09,0.9670000000000001,7.0,6.0
2019-05-05 23:49:12,0.987,9.0,6.0
2019-05-05 23:49:16,0.9359999999999999,8.0,6.0
2019-05-05 23:49:23,0.903,7.0,4.0
2019-05-05 23:49:25,0.9570000000000001,9.0,6.0
2019-05-05 23:49:29,0.914,8.0,5.0
2019-05-05 23:49:32,0.9840000000000001,9.0,6.0
2019-05-05 23:49:35,0.9790000000000001,9.0,6.0
2019-05-05 23:49:38,0.956,7.0,6.0
2019-05-05 23:49:40,0.96,9.5,6.0
2019-05-05 23:49:43,0.9475,9.5,6.0
2019-05-05 23:49:45,0.909,9.0,5.0
2019-05-05 23:49:46,0.9009999999999999,9.0,6.0
2019-05-05 23:49:48,0.948,9.0,5.0
2019-05-05 23:49:49,0.9420000000000001,9.0,6.0
2019-05-05 23:49:53,0.929,9.0,6.0
2019-05-05 23:49:56,0.958,9.0,6.0
2019-05-05 23:50:03,0.941,7.0,6.0
2019-05-05 23:50:06,0.9129999999999999,8.0,6.0
2019-05-05 23:50:14,0.996,9.0,6.0
2019-05-05 23:50:18,0.953,9.0,6.0
2019-05-05 23:50:21,0.915,10.0,6.0
2019-05-05 23:50:24,0.9229999999999999,10.0,6.0
2019-05-05 23:50:31,0.904,6.0,4.0
2019-05-05 23:50:37,0.961,8.0,6.0
2019-05-05 23:50:39,0.982,8.0,6.0
2019-05-05 23:50:42,0.9890000000000001,9.0,6.0
2019-05-05 23:50:46,0.924,8.0,6.0
2019-05-05 23:50:53,0.919,9.0,4.0
2019-05-05 23:50:55,0.9570000000000001,10.0,6.0
2019-05-05 23:50:59,0.935,10.0,5.0
2019-05-05 23:51:02,0.98,10.0,6.0
2019-05-05 23:51:05,0.9329999999999999,7.0,6.0
2019-05-05 23:51:07,0.956,10.0,6.0
2019-05-05 23:51:10,0.974,8.5,6.0
2019-05-05 23:51:13,0.8290000000000001,8.5,6.0
2019-05-05 23:51:15,0.9279999999999999,10.0,5.0
2019-05-05 23:51:16,0.907,8.0,6.0
2019-05-05 23:51:18,0.953,8.0,5.0
2019-05-05 23:51:19,0.935,8.0,6.0
2019-05-05 23:51:23,0.914,8.0,6.0
2019-05-05 23:51:26,0.971,9.0,6.0
2019-05-05 23:51:33,0.937,8.0,6.0
2019-05-05 23:51:36,0.991,8.0,6.0
2019-05-05 23:51:44,0.956,6.0,6.0
2019-05-05 23:51:48,0.9229999999999999,9.0,6.0
2019-05-05 23:51:51,0.927,9.0,6.0
2019-05-05 23:51:54,0.937,10.0,6.0
2019-05-05 23:52:01,0.8759999999999999,6.0,4.0
2019-05-05 23:52:07,0.9640000000000001,8.0,6.0
2019-05-05 23:52:09,0.99,9.0,6.0
2019-05-05 23:52:12,0.993,8.0,6.0
2019-05-05 23:52:16,0.956,9.0,6.0
2019-05-05 23:52:23,0.93,7.0,4.0
2019-05-05 23:52:25,0.9390000000000001,8.0,6.0
2019-05-05 23:52:29,0.9690000000000001,7.0,5.0
2019-05-05 23:52:32,0.976,8.0,6.0
2019-05-05 23:52:36,0.991,8.0,6.0
2019-05-05 23:52:37,0.953,8.0,6.0
2019-05-05 23:52:40,0.9525,7.5,6.0
2019-05-05 23:52:43,0.8385,9.0,6.0
2019-05-05 23:52:45,0.973,9.0,5.0
2019-05-05 23:52:46,0.95,10.0,6.0
2019-05-05 23:52:48,0.94,9.0,5.0
2019-05-05 23:52:49,0.93,8.0,6.0
2019-05-05 23:52:53,0.9129999999999999,10.0,6.0
2019-05-05 23:52:56,0.938,7.0,6.0
2019-05-05 23:53:03,0.937,8.0,6.0
2019-05-05 23:53:06,0.987,8.0,6.0
2019-05-05 23:53:14,0.983,9.0,6.0
2019-05-05 23:53:18,0.9670000000000001,9.0,6.0
2019-05-05 23:53:21,0.9520000000000001,10.0,6.0
2019-05-05 23:53:24,0.927,9.0,6.0
2019-05-05 23:53:31,0.998,5.0,4.0
2019-05-05 23:53:37,0.982,8.0,6.0
2019-05-05 23:53:39,0.983,10.0,6.0
2019-05-05 23:53:42,0.978,9.0,6.0
2019-05-05 23:53:46,0.9159999999999999,8.0,6.0
2019-05-05 23:53:53,0.9059999999999999,7.0,4.0
2019-05-05 23:53:55,0.948,10.0,6.0
2019-05-05 23:53:59,0.982,8.0,5.0
2019-05-05 23:54:02,0.9540000000000001,9.0,6.0
2019-05-05 23:54:06,0.993,9.0,6.0
2019-05-05 23:54:08,0.927,8.0,6.0
2019-05-05 23:54:10,0.933,8.5,6.0
2019-05-05 23:54:13,0.9685,9.5,6.0
2019-05-05 23:54:15,0.9279999999999999,10.0,5.0
2019-05-05 23:54:16,0.9309999999999999,9.0,6.0
2019-05-05 23:54:18,0.9440000000000001,9.0,5.0
2019-05-05 23:54:19,0.956,8.0,6.0
2019-05-05 23:54:23,0.9670000000000001,10.0,6.0
2019-05-05 23:54:26,0.8690000000000001,9.0,6.0
2019-05-05 23:54:33,0.9159999999999999,9.0,6.0
2019-05-05 23:54:36,0.846,8.0,6.0
2019-05-05 23:54:45,0.992,8.0,6.0
2019-05-05 23:54:48,0.93,9.0,6.0
2019-05-05 23:54:51,0.935,10.0,6.0
2019-05-05 23:54:54,0.905,10.0,6.0
2019-05-05 23:55:02,0.9079999999999999,7.0,4.0
2019-05-05 23:55:07,0.9740000000000001,8.0,6.0
2019-05-05 23:55:09,0.995,10.0,6.0
2019-05-05 23:55:13,0.986,9.0,6.0
2019-05-05 23:55:16,0.909,8.0,6.0
2019-05-05 23:55:23,0.907,8.0,4.0
2019-05-05 23:55:25,0.9390000000000001,9.0,6.0
2019-05-05 23:55:29,0.983,8.0,5.0
2019-05-05 23:55:32,0.978,10.0,6.0
2019-05-05 23:55:36,0.978,8.0,6.0
2019-05-05 23:55:38,0.975,9.0,6.0
2019-05-05 23:55:40,0.929,8.0,6.0
2019-05-05 23:55:43,0.9255,9.5,6.0
2019-05-05 23:55:45,0.927,10.0,5.0
2019-05-05 23:55:46,0.914,8.0,6.0
2019-05-05 23:55:48,0.898,10.0,5.0
2019-05-05 23:55:49,0.9490000000000001,8.0,6.0
2019-05-05 23:55:53,0.9309999999999999,9.0,6.0
2019-05-05 23:55:56,0.9590000000000001,10.0,6.0
2019-05-05 23:56:03,0.9490000000000001,8.0,6.0
2019-05-05 23:56:06,0.907,9.0,6.0
2019-05-05 23:56:15,0.985,8.0,6.0
2019-05-05 23:56:18,0.922,9.0,6.0
2019-05-05 23:56:21,0.966,8.0,6.0
2019-05-05 23:56:24,0.925,9.0,6.0
2019-05-05 23:56:32,0.8959999999999999,7.0,4.0
2019-05-05 23:56:37,0.951,8.0,6.0
2019-05-05 23:56:39,0.97,9.0,6.0
2019-05-05 23:56:42,0.97,9.0,6.0
2019-05-05 23:56:46,0.943,9.0,6.0
2019-05-05 23:56:53,0.925,6.0,4.0
2019-05-05 23:56:55,0.9940000000000001,7.0,6.0
2019-05-05 23:56:59,0.977,9.0,5.0
2019-05-05 23:57:02,0.995,8.0,6.0
2019-05-05 23:57:06,0.99,9.0,6.0
2019-05-05 23:57:08,0.953,9.0,6.0
2019-05-05 23:57:10,0.9750000000000001,9.0,6.0
2019-05-05 23:57:13,0.9485,9.0,6.0
2019-05-05 23:57:15,0.637,7.0,5.0
2019-05-05 23:57:16,0.9129999999999999,10.0,6.0
2019-05-05 23:57:18,0.912,8.0,5.0
2019-05-05 23:57:19,0.948,10.0,6.0
2019-05-05 23:57:23,0.9229999999999999,9.0,6.0
2019-05-05 23:57:26,0.996,9.0,6.0
2019-05-05 23:57:33,0.97,8.0,6.0
2019-05-05 23:57:36,0.951,9.0,6.0
2019-05-05 23:57:45,0.99,9.0,6.0
2019-05-05 23:57:48,0.951,8.0,6.0
2019-05-05 23:57:51,0.934,8.0,6.0
2019-05-05 23:57:54,0.9259999999999999,8.0,6.0
2019-05-05 23:58:02,0.894,5.0,4.0
2019-05-05 23:58:07,0.972,8.0,6.0
2019-05-05 23:58:09,0.991,7.0,6.0
2019-05-05 23:58:12,0.9890000000000001,9.0,6.0
2019-05-05 23:58:16,0.9229999999999999,7.0,6.0
2019-05-05 23:58:23,0.897,6.0,4.0
2019-05-05 23:58:25,0.955,9.0,6.0
2019-05-05 23:58:29,0.862,10.0,5.0
2019-05-05 23:58:32,0.992,9.0,6.0
2019-05-05 23:58:36,0.8590000000000001,9.0,6.0
2019-05-05 23:58:38,0.955,9.0,6.0
2019-05-05 23:58:40,0.977,8.0,6.0
2019-05-05 23:58:41,0.929,7.0,6.0
2019-05-05 23:58:43,0.944,8.5,6.0
2019-05-05 23:58:45,0.914,8.0,5.0
2019-05-05 23:58:46,0.9059999999999999,9.0,6.0
2019-05-05 23:58:48,0.914,9.0,5.0
2019-05-05 23:58:49,0.903,8.0,6.0
2019-05-05 23:58:53,0.847,8.0,6.0
2019-05-05 23:58:56,0.914,9.0,6.0
2019-05-05 23:59:03,0.915,8.0,6.0
2019-05-05 23:59:06,0.9490000000000001,8.0,6.0
2019-05-05 23:59:15,0.987,8.0,6.0
2019-05-05 23:59:18,0.9640000000000001,9.0,6.0
2019-05-05 23:59:21,0.9490000000000001,8.0,6.0
2019-05-05 23:59:24,0.934,9.0,6.0
2019-05-05 23:59:32,0.889,9.0,4.0
2019-05-05 23:59:37,0.966,9.0,6.0
2019-05-05 23:59:39,0.986,10.0,6.0
2019-05-05 23:59:43,0.995,9.0,6.0
2019-05-05 23:59:46,0.9079999999999999,9.0,6.0
2019-05-05 23:59:53,0.897,8.0,4.0
2019-05-05 23:59:55,0.955,9.0,6.0
2019-05-05 23:59:59,0.935,9.0,5.0
2019-05-06 00:00:02,0.9890000000000001,9.0,6.0
2019-05-06 00:00:06,0.9890000000000001,9.0,6.0
2019-05-06 00:00:07,0.934,10.0,6.0
2019-05-06 00:00:10,0.9540000000000001,10.0,6.0
2019-05-06 00:00:11,0.953,6.0,6.0
2019-05-06 00:00:13,0.953,8.5,6.0
2019-05-06 00:00:15,0.909,7.0,5.0
2019-05-06 00:00:16,0.9209999999999999,9.0,6.0
2019-05-06 00:00:18,0.92,9.0,5.0
2019-05-06 00:00:19,0.935,9.0,6.0
2019-05-06 00:00:23,0.9390000000000001,9.0,6.0
2019-05-06 00:00:26,0.961,9.0,6.0
2019-05-06 00:00:33,0.958,9.0,6.0
2019-05-06 00:00:36,0.9490000000000001,9.0,6.0
2019-05-06 00:00:45,0.9940000000000001,9.0,6.0
2019-05-06 00:00:48,0.9590000000000001,8.0,6.0
2019-05-06 00:00:51,0.9279999999999999,9.0,6.0
2019-05-06 00:00:54,0.9359999999999999,8.0,6.0
2019-05-06 00:01:02,0.943,5.0,4.0
2019-05-06 00:01:07,0.968,8.0,6.0
2019-05-06 00:01:09,0.988,10.0,6.0
2019-05-06 00:01:12,0.963,10.0,6.0
2019-05-06 00:01:16,0.932,9.0,6.0
2019-05-06 00:01:23,0.9109999999999999,6.0,4.0
2019-05-06 00:01:25,0.94,7.0,6.0
2019-05-06 00:01:29,0.94,9.0,5.0
2019-05-06 00:01:32,0.988,9.0,6.0
2019-05-06 00:01:36,0.995,7.0,6.0
2019-05-06 00:01:37,0.8959999999999999,9.0,6.0
2019-05-06 00:01:40,0.9570000000000001,9.0,6.0
2019-05-06 00:01:41,0.9520000000000001,8.0,6.0
2019-05-06 00:01:43,0.952,9.0,6.0
2019-05-06 00:01:45,0.894,8.0,5.0
2019-05-06 00:01:46,0.9179999999999999,8.0,6.0
2019-05-06 00:01:48,0.9329999999999999,8.0,5.0
2019-05-06 00:01:49,0.97,9.0,6.0
2019-05-06 00:01:53,0.937,9.0,6.0
2019-05-06 00:01:56,0.973,8.0,6.0
2019-05-06 00:02:03,0.925,7.0,6.0
2019-05-06 00:02:06,0.9179999999999999,7.0,6.0
2019-05-06 00:02:15,0.978,9.0,6.0
2019-05-06 00:02:18,0.951,8.0,6.0
2019-05-06 00:02:21,0.9279999999999999,9.0,6.0
2019-05-06 00:02:24,0.9279999999999999,8.0,6.0
2019-05-06 00:02:32,0.902,6.0,4.0
2019-05-06 00:02:37,0.963,9.0,6.0
2019-05-06 00:02:39,0.9790000000000001,8.0,6.0
2019-05-06 00:02:42,0.992,10.0,6.0
2019-05-06 00:02:46,0.9159999999999999,8.0,6.0
2019-05-06 00:02:53,0.833,6.0,4.0
2019-05-06 00:02:55,0.927,8.0,6.0
2019-05-06 00:02:59,0.877,8.0,5.0
2019-05-06 00:03:02,0.909,10.0,6.0
2019-05-06 00:03:06,0.996,7.0,6.0
2019-05-06 00:03:07,0.932,9.0,6.0
2019-05-06 00:03:10,0.987,8.0,6.0
2019-05-06 00:03:11,0.973,7.0,6.0
2019-05-06 00:03:13,0.9425,7.5,6.0
2019-05-06 00:03:15,0.9159999999999999,8.0,5.0
2019-05-06 00:03:16,0.9490000000000001,9.0,6.0
2019-05-06 00:03:18,0.934,9.0,5.0
2019-05-06 00:03:19,0.9359999999999999,8.0,6.0
2019-05-06 00:03:23,0.92,10.0,6.0
2019-05-06 00:03:26,0.963,9.0,6.0
2019-05-06 00:03:33,0.925,10.0,6.0
2019-05-06 00:03:36,0.904,8.0,6.0
2019-05-06 00:03:45,0.996,7.0,6.0
2019-05-06 00:03:48,0.941,8.0,6.0
2019-05-06 00:03:51,0.9359999999999999,9.0,6.0
2019-05-06 00:03:54,0.922,10.0,6.0
2019-05-06 00:04:02,0.872,6.0,4.0
2019-05-06 00:04:07,0.9620000000000001,9.0,6.0
2019-05-06 00:04:09,0.961,9.0,6.0
2019-05-06 00:04:12,0.9840000000000001,10.0,6.0
2019-05-06 00:04:16,0.9209999999999999,8.0,6.0
2019-05-06 00:04:23,0.875,7.0,4.0
2019-05-06 00:04:25,0.9590000000000001,7.0,6.0
2019-05-06 00:04:29,0.9690000000000001,7.0,5.0
2019-05-06 00:04:32,0.993,9.0,6.0
2019-05-06 00:04:36,0.96,9.0,6.0
2019-05-06 00:04:38,0.9420000000000001,8.0,6.0
2019-05-06 00:04:40,0.993,8.0,6.0
2019-05-06 00:04:41,0.968,9.0,6.0
2019-05-06 00:04:43,0.9725,8.5,6.0
2019-05-06 00:04:45,0.9279999999999999,10.0,5.0
2019-05-06 00:04:46,0.9309999999999999,10.0,6.0
2019-05-06 00:04:48,0.9620000000000001,10.0,5.0
2019-05-06 00:04:49,0.919,9.0,6.0
2019-05-06 00:04:53,0.915,9.0,6.0
2019-05-06 00:04:56,0.9540000000000001,10.0,6.0
2019-05-06 00:05:03,0.932,9.0,6.0
2019-05-06 00:05:06,0.98,10.0,6.0
2019-05-06 00:05:15,0.968,9.0,6.0
2019-05-06 00:05:18,0.9309999999999999,9.0,6.0
2019-05-06 00:05:21,0.935,9.0,6.0
2019-05-06 00:05:24,0.903,10.0,6.0
2019-05-06 00:05:32,0.884,6.0,4.0
2019-05-06 00:05:37,0.9790000000000001,9.0,6.0
2019-05-06 00:05:39,0.996,10.0,6.0
2019-05-06 00:05:43,0.995,10.0,6.0
2019-05-06 00:05:46,0.925,8.0,6.0
2019-05-06 00:05:53,0.9440000000000001,9.0,4.0
2019-05-06 00:05:55,0.966,8.0,6.0
2019-05-06 00:05:59,0.968,8.0,5.0
2019-05-06 00:06:02,0.975,8.0,6.0
2019-05-06 00:06:06,0.853,9.0,6.0
2019-05-06 00:06:08,0.903,8.0,6.0
2019-05-06 00:06:10,0.982,9.0,6.0
2019-05-06 00:06:11,0.973,9.0,6.0
2019-05-06 00:06:13,0.933,9.0,6.0
2019-05-06 00:06:15,0.914,8.0,5.0
2019-05-06 00:06:16,0.9079999999999999,8.0,6.0
2019-05-06 00:06:18,0.9490000000000001,9.0,5.0
2019-05-06 00:06:19,0.9179999999999999,8.0,6.0
2019-05-06 00:06:23,0.825,10.0,6.0
2019-05-06 00:06:26,0.965,9.0,6.0
2019-05-06 00:06:33,0.9470000000000001,9.0,6.0
2019-05-06 00:06:36,0.941,10.0,6.0
2019-05-06 00:06:45,0.9840000000000001,7.0,6.0
2019-05-06 00:06:48,0.9470000000000001,8.0,6.0
2019-05-06 00:06:51,0.9590000000000001,9.0,6.0
2019-05-06 00:06:54,0.917,9.0,6.0
2019-05-06 00:07:02,0.89,6.0,4.0
2019-05-06 00:07:07,0.968,9.0,6.0
2019-05-06 00:07:09,0.993,9.0,6.0
2019-05-06 00:07:12,0.993,9.0,6.0
2019-05-06 00:07:16,0.917,7.0,6.0
2019-05-06 00:07:23,0.929,7.0,4.0
2019-05-06 00:07:25,0.9790000000000001,9.0,6.0
2019-05-06 00:07:29,0.956,10.0,5.0
2019-05-06 00:07:32,0.9440000000000001,9.0,6.0
2019-05-06 00:07:36,0.998,9.0,6.0
2019-05-06 00:07:37,0.932,10.0,6.0
2019-05-06 00:07:40,0.9440000000000001,9.0,6.0
2019-05-06 00:07:41,0.98,8.0,6.0
2019-05-06 00:07:43,0.9464999999999999,8.0,6.0
2019-05-06 00:07:45,0.9109999999999999,8.0,5.0
2019-05-06 00:07:46,0.917,8.0,6.0
2019-05-06 00:07:48,0.9209999999999999,7.0,5.0
2019-05-06 00:07:49,0.925,8.0,6.0
2019-05-06 00:07:53,0.895,10.0,6.0
2019-05-06 00:07:56,0.982,10.0,6.0
2019-05-06 00:08:03,0.977,7.0,6.0
2019-05-06 00:08:06,0.988,9.0,6.0
2019-05-06 00:08:15,0.97,7.0,6.0
2019-05-06 00:08:18,0.981,8.0,6.0
2019-05-06 00:08:21,0.958,8.0,6.0
2019-05-06 00:08:24,0.9009999999999999,8.0,6.0
2019-05-06 00:08:32,0.895,7.0,4.0
2019-05-06 00:08:37,0.956,8.0,6.0
2019-05-06 00:08:39,0.995,9.0,6.0
2019-05-06 00:08:43,0.966,8.0,6.0
2019-05-06 00:08:46,0.9179999999999999,9.0,6.0
2019-05-06 00:08:53,0.9109999999999999,7.0,4.0
2019-05-06 00:08:55,0.934,9.0,6.0
2019-05-06 00:08:59,0.95,7.0,5.0
2019-05-06 00:09:02,0.9520000000000001,9.0,6.0
2019-05-06 00:09:06,0.9890000000000001,8.0,6.0
2019-05-06 00:09:07,0.9159999999999999,7.0,6.0
2019-05-06 00:09:10,0.981,8.0,6.0
2019-05-06 00:09:11,0.981,8.0,6.0
2019-05-06 00:09:13,0.959,8.5,6.0
2019-05-06 00:09:15,0.9,9.0,5.0
2019-05-06 00:09:16,0.932,8.0,6.0
2019-05-06 00:09:18,0.917,8.0,5.0
2019-05-06 00:09:19,0.995,9.0,6.0
2019-05-06 00:09:23,0.909,9.0,6.0
2019-05-06 00:09:26,0.943,9.0,6.0
2019-05-06 00:09:34,0.981,8.0,6.0
2019-05-06 00:09:36,0.995,9.0,6.0
2019-05-06 00:09:45,0.991,9.0,6.0
2019-05-06 00:09:48,0.95,9.0,6.0
2019-05-06 00:09:51,0.9640000000000001,9.0,6.0
2019-05-06 00:09:54,0.9129999999999999,9.0,6.0
2019-05-06 00:10:02,0.915,7.0,4.0
2019-05-06 00:10:07,0.972,9.0,6.0
2019-05-06 00:10:09,1.0,1.0,1.0
2019-05-06 00:10:13,0.993,9.0,6.0
2019-05-06 00:10:16,0.965,9.0,6.0
2019-05-06 00:10:23,0.9159999999999999,7.0,4.0
2019-05-06 00:10:25,0.9490000000000001,7.0,6.0
2019-05-06 00:10:29,0.9690000000000001,8.0,5.0
2019-05-06 00:10:32,0.972,10.0,6.0
2019-05-06 00:10:36,0.972,8.0,6.0
2019-05-06 00:10:38,0.9420000000000001,8.0,6.0
2019-05-06 00:10:40,0.953,10.0,6.0
2019-05-06 00:10:41,0.982,10.0,6.0
2019-05-06 00:10:43,0.969,9.5,6.0
2019-05-06 00:10:45,0.943,9.0,5.0
2019-05-06 00:10:46,0.95,10.0,6.0
2019-05-06 00:10:48,0.909,10.0,5.0
2019-05-06 00:10:49,0.94,10.0,6.0
2019-05-06 00:10:53,0.912,9.0,6.0
2019-05-06 00:10:56,0.9690000000000001,8.0,6.0
2019-05-06 00:11:04,0.973,6.0,6.0
2019-05-06 00:11:06,0.987,7.0,6.0
2019-05-06 00:11:15,0.993,8.0,6.0
2019-05-06 00:11:18,0.98,8.0,6.0
2019-05-06 00:11:21,0.9390000000000001,8.0,6.0
2019-05-06 00:11:24,0.9109999999999999,10.0,6.0
2019-05-06 00:11:32,0.953,7.0,4.0
2019-05-06 00:11:37,0.938,10.0,6.0
2019-05-06 00:11:39,0.992,9.0,6.0
2019-05-06 00:11:42,0.981,10.0,6.0
2019-05-06 00:11:46,0.929,8.0,6.0
2019-05-06 00:11:53,0.899,8.0,4.0
2019-05-06 00:11:55,0.956,10.0,6.0
2019-05-06 00:11:59,0.95,9.0,5.0
2019-05-06 00:12:02,0.966,10.0,6.0
2019-05-06 00:12:06,0.9540000000000001,9.0,6.0
2019-05-06 00:12:08,0.93,10.0,6.0
2019-05-06 00:12:10,0.96,10.0,6.0
2019-05-06 00:12:11,0.948,9.0,6.0
2019-05-06 00:12:13,0.946,10.0,6.0
2019-05-06 00:12:15,0.92,9.0,5.0
2019-05-06 00:12:16,0.9179999999999999,10.0,6.0
2019-05-06 00:12:18,0.937,10.0,5.0
2019-05-06 00:12:19,0.887,9.0,6.0
2019-05-06 00:12:23,0.88,9.0,6.0
2019-05-06 00:12:26,0.9440000000000001,9.0,6.0
2019-05-06 00:12:33,0.888,8.0,6.0
2019-05-06 00:12:36,0.985,9.0,6.0
2019-05-06 00:12:45,0.946,8.0,6.0
2019-05-06 00:12:48,0.943,9.0,6.0
2019-05-06 00:12:51,0.85,9.0,6.0
2019-05-06 00:12:54,0.919,9.0,6.0
2019-05-06 00:13:02,0.799,7.0,4.0
2019-05-06 00:13:07,0.956,7.0,6.0
2019-05-06 00:13:09,0.993,8.0,6.0
2019-05-06 00:13:12,0.977,8.0,6.0
2019-05-06 00:13:16,0.934,7.0,6.0
2019-05-06 00:13:23,0.9470000000000001,8.0,4.0
2019-05-06 00:13:25,0.922,8.0,6.0
2019-05-06 00:13:29,0.925,9.0,5.0
2019-05-06 00:13:32,0.9390000000000001,10.0,6.0
2019-05-06 00:13:36,0.971,10.0,6.0
2019-05-06 00:13:38,0.927,9.0,6.0
2019-05-06 00:13:40,0.988,9.0,6.0
2019-05-06 00:13:41,0.9840000000000001,9.0,6.0
2019-05-06 00:13:43,0.9465,9.5,6.0
2019-05-06 00:13:45,0.907,7.0,5.0
2019-05-06 00:13:46,0.948,10.0,6.0
2019-05-06 00:13:48,0.9309999999999999,8.0,5.0
2019-05-06 00:13:49,0.9470000000000001,9.0,6.0
2019-05-06 00:13:53,0.892,9.0,6.0
2019-05-06 00:13:56,0.948,9.0,6.0
2019-05-06 00:14:03,0.943,8.0,6.0
2019-05-06 00:14:06,0.9390000000000001,9.0,6.0
2019-05-06 00:14:15,0.996,9.0,6.0
2019-05-06 00:14:18,0.9229999999999999,9.0,6.0
2019-05-06 00:14:21,0.971,10.0,6.0
2019-05-06 00:14:24,0.943,10.0,6.0
2019-05-06 00:14:32,0.885,7.0,4.0
2019-05-06 00:14:37,0.9420000000000001,9.0,6.0
2019-05-06 00:14:39,0.988,9.0,6.0
2019-05-06 00:14:42,0.982,10.0,6.0
2019-05-06 00:14:46,0.927,8.0,6.0
2019-05-06 00:14:53,0.9329999999999999,7.0,4.0
2019-05-06 00:14:55,0.9440000000000001,9.0,6.0
2019-05-06 00:14:59,0.972,7.0,5.0
2019-05-06 00:15:02,0.98,10.0,6.0
2019-05-06 00:15:06,0.981,8.0,6.0
2019-05-06 00:15:08,0.9079999999999999,8.0,6.0
2019-05-06 00:15:10,0.982,8.0,6.0
2019-05-06 00:15:11,0.897,8.0,6.0
2019-05-06 00:15:13,0.9810000000000001,9.0,6.0
2019-05-06 00:15:15,0.9259999999999999,9.0,5.0
2019-05-06 00:15:16,0.9420000000000001,8.0,6.0
2019-05-06 00:15:18,0.924,9.0,5.0
2019-05-06 00:15:19,0.9309999999999999,8.0,6.0
2019-05-06 00:15:23,0.93,7.0,6.0
2019-05-06 00:15:26,0.9690000000000001,8.0,6.0
2019-05-06 00:15:33,0.934,7.0,6.0
2019-05-06 00:15:36,0.99,8.0,6.0
2019-05-06 00:15:45,0.991,8.0,6.0
2019-05-06 00:15:48,0.9179999999999999,9.0,6.0
2019-05-06 00:15:51,0.924,8.0,6.0
2019-05-06 00:15:54,0.9420000000000001,9.0,6.0
2019-05-06 00:16:02,0.89,6.0,4.0
2019-05-06 00:16:07,0.975,9.0,6.0
2019-05-06 00:16:09,0.977,9.0,6.0
2019-05-06 00:16:12,0.986,9.0,6.0
2019-05-06 00:16:16,0.9620000000000001,8.0,6.0
2019-05-06 00:16:23,0.934,8.0,4.0
2019-05-06 00:16:25,0.9670000000000001,10.0,6.0
2019-05-06 00:16:29,0.965,9.0,5.0
2019-05-06 00:16:32,0.977,9.0,6.0
2019-05-06 00:16:36,0.991,8.0,6.0
2019-05-06 00:16:38,0.88,8.0,6.0
2019-05-06 00:16:40,0.965,7.0,6.0
2019-05-06 00:16:41,0.934,8.0,6.0
2019-05-06 00:16:43,0.9550000000000001,9.0,6.0
2019-05-06 00:16:45,0.91,8.0,5.0
2019-05-06 00:16:46,0.9359999999999999,8.0,6.0
2019-05-06 00:16:48,0.9229999999999999,9.0,5.0
2019-05-06 00:16:49,0.934,8.0,6.0
2019-05-06 00:16:53,0.943,8.0,6.0
2019-05-06 00:16:56,0.973,9.0,6.0
2019-05-06 00:17:03,0.945,7.0,6.0
2019-05-06 00:17:06,0.996,7.0,6.0
2019-05-06 00:17:15,0.995,7.0,6.0
2019-05-06 00:17:18,0.9209999999999999,8.0,6.0
2019-05-06 00:17:21,0.9520000000000001,8.0,6.0
2019-05-06 00:17:24,0.935,9.0,6.0
2019-05-06 00:17:32,0.885,7.0,4.0
2019-05-06 00:17:37,0.9670000000000001,8.0,6.0
2019-05-06 00:17:39,0.997,9.0,6.0
2019-05-06 00:17:43,0.9790000000000001,9.0,6.0
2019-05-06 00:17:46,0.9329999999999999,9.0,6.0
2019-05-06 00:17:53,0.898,7.0,4.0
2019-05-06 00:17:55,0.95,6.0,6.0
2019-05-06 00:17:59,0.961,8.0,5.0
2019-05-06 00:18:02,0.96,7.0,6.0
2019-05-06 00:18:06,0.992,8.0,6.0
2019-05-06 00:18:08,0.9359999999999999,8.0,6.0
